# [HASH] 0004033:d271c42cd0d562b6c8fd2ad766895c9a2c3c75f140c7e002477121085b2ad8fb26880387cf0fc2fe8c042e37cb2b665583db42274975ec50866b94487c7ac117                                                                                                                                                                                                                                                                                                                                                                               
# [VV] SN:5WNGC_0012 HW:1.02pro FW:1.32
# [PILOTE] Jofresa
# [CALIB] 1.27
t;GNSS_fix;GNSS_time;GNSS_lat;GNSS_lon;GNSS_alt;GNSS_speed;GNSS_head;compass_head;pitch;roll;G_force;vario;DP;T_sensor;A0_cor_DP;A1_cor_DP;P_stat;air_T;air_RH;wind_origin;wind_vel
39.65;0;2026-01-21 11:47:26.20;0.000000;0.000000;-17.00;0.00;0;100;-76;-52;1.00;0.01;-0.1;9.7;0.0;0.00;846692;12.03;35.98;0;0.0
39.85;0;2026-01-21 11:47:26.40;0.000000;0.000000;-17.00;0.00;0;99;-76;-51;1.00;0.01;-0.1;9.7;0.0;0.00;846692;12.03;35.94;0;0.0
40.05;0;2026-01-21 11:47:26.60;0.000000;0.000000;-17.00;0.00;0;100;-77;-50;1.00;0.01;0.4;9.7;0.0;0.00;846691;12.04;35.89;0;0.0
40.25;0;2026-01-21 11:47:26.80;0.000000;0.000000;-17.00;0.00;0;105;-76;-51;1.00;0.01;0.4;9.7;0.0;0.00;846689;12.02;35.85;0;0.0
40.47;0;2026-01-21 11:47:27.00;0.000000;0.000000;-17.00;0.00;0;110;-77;-55;1.00;0.01;0.1;9.7;0.0;0.00;846693;12.03;35.79;0;0.0
40.65;0;2026-01-21 11:47:27.20;0.000000;0.000000;-17.00;0.00;0;113;-77;-58;1.00;0.01;0.2;9.7;0.0;0.00;846693;12.03;35.75;0;0.0
40.85;0;2026-01-21 11:47:27.40;0.000000;0.000000;-17.00;0.00;0;118;-76;-61;1.00;0.02;0.5;9.7;0.0;0.00;846694;12.04;35.71;0;0.0
41.05;0;2026-01-21 11:47:27.60;0.000000;0.000000;-17.00;0.00;0;121;-76;-63;0.99;0.01;0.0;9.7;0.0;0.00;846691;12.04;35.66;0;0.0
41.25;0;2026-01-21 11:47:27.80;0.000000;0.000000;-17.00;0.00;0;121;-76;-66;0.99;0.01;0.2;9.7;0.0;0.00;846691;12.04;35.62;0;0.0
41.46;0;2026-01-21 11:47:28.00;0.000000;0.000000;-17.00;0.00;0;122;-76;-66;1.00;0.01;-0.2;9.7;0.0;0.00;846693;12.05;35.55;0;0.0
41.64;0;2026-01-21 11:47:28.20;0.000000;0.000000;-17.00;0.00;0;122;-76;-66;1.00;0.01;0.1;9.7;0.0;0.00;846693;12.04;35.53;0;0.0
41.84;0;2026-01-21 11:47:28.40;0.000000;0.000000;-17.00;0.00;0;122;-76;-66;1.00;0.01;-0.1;9.7;0.0;0.00;846693;12.05;35.48;0;0.0
42.04;0;2026-01-21 11:47:28.60;0.000000;0.000000;-17.00;0.00;0;123;-77;-66;1.00;0.01;-0.1;9.7;0.0;0.00;846693;12.05;35.46;0;0.0
42.24;0;2026-01-21 11:47:28.80;0.000000;0.000000;-17.00;0.00;0;123;-77;-66;0.99;0.01;0.0;9.7;0.0;0.00;846691;12.06;35.46;0;0.0
42.46;0;2026-01-21 11:47:29.00;0.000000;0.000000;-17.00;0.00;0;123;-77;-67;1.00;0.01;0.1;9.7;0.0;0.00;846688;12.05;35.45;0;0.0
42.64;0;2026-01-21 11:47:29.20;0.000000;0.000000;-17.00;0.00;0;123;-77;-67;1.00;0.01;-0.7;9.7;0.0;0.00;846692;12.06;35.49;0;0.0
42.84;0;2026-01-21 11:47:29.40;0.000000;0.000000;-17.00;0.00;0;123;-77;-66;1.00;0.01;0.0;9.7;0.0;0.00;846695;12.07;35.49;0;0.0
43.05;0;2026-01-21 11:47:29.60;0.000000;0.000000;-17.00;0.00;0;123;-77;-66;1.00;0.01;-0.8;9.7;0.0;0.00;846696;12.07;35.48;0;0.0
43.27;0;2026-01-21 11:47:29.80;0.000000;0.000000;-17.00;0.00;0;125;-77;-66;1.00;0.01;-0.5;9.7;0.0;0.00;846695;12.07;35.47;0;0.0
43.46;0;2026-01-21 11:47:30.00;0.000000;0.000000;-17.00;0.00;0;122;-76;-67;1.00;0.01;-0.8;9.8;0.0;0.00;846698;12.06;35.44;0;0.0
43.64;0;2026-01-21 11:47:30.20;0.000000;0.000000;-17.00;0.00;0;117;-75;-68;0.99;0.02;0.2;9.8;0.0;0.00;846691;12.06;35.39;0;0.0
43.84;0;2026-01-21 11:47:30.40;0.000000;0.000000;-17.00;0.00;0;126;-74;-69;0.99;0.01;-0.2;9.8;0.0;0.00;846686;12.06;35.36;0;0.0
44.04;0;2026-01-21 11:47:30.60;0.000000;0.000000;-17.00;0.00;0;159;-73;-73;1.02;0.01;-0.4;9.8;0.0;0.00;846689;12.05;35.30;0;0.0
44.24;0;2026-01-21 11:47:30.80;0.000000;0.000000;-17.00;0.00;0;161;-70;-88;1.00;0.02;-1.1;9.8;0.0;0.00;846695;12.05;35.24;0;0.0
44.46;0;2026-01-21 11:47:31.00;0.000000;0.000000;-17.00;0.00;0;161;-70;-92;0.98;-0.00;-0.4;9.8;0.0;0.00;846696;12.05;35.16;0;0.0
44.65;0;2026-01-21 11:47:31.20;0.000000;0.000000;-17.00;0.00;0;166;-70;-90;1.03;0.02;-0.0;9.8;0.0;0.00;846690;12.04;35.09;0;0.0
44.85;0;2026-01-21 11:47:31.40;0.000000;0.000000;-17.00;0.00;0;166;-68;-92;1.00;0.02;-0.1;9.8;0.0;0.00;846687;12.03;35.02;0;0.0
45.05;0;2026-01-21 11:47:31.60;0.000000;0.000000;-17.00;0.00;0;169;-69;-92;0.98;-0.00;-0.2;9.8;0.0;0.00;846688;12.03;34.97;0;0.0
45.25;0;2026-01-21 11:47:31.80;0.000000;0.000000;-17.00;0.00;0;116;-69;-94;0.95;-0.03;-0.3;9.8;0.0;0.00;846690;12.02;34.94;0;0.0
45.47;0;2026-01-21 11:47:32.00;0.000000;0.000000;-17.00;0.00;0;126;-73;-64;1.00;-0.01;-0.4;9.8;0.0;0.00;846692;12.02;34.89;0;0.0
45.65;0;2026-01-21 11:47:32.20;0.000000;0.000000;-17.00;0.00;0;125;-72;-65;1.04;-0.00;-0.4;9.8;0.0;0.00;846697;12.02;34.89;0;0.0
45.85;0;2026-01-21 11:47:32.40;0.000000;0.000000;-17.00;0.00;0;125;-71;-66;0.99;0.03;-0.6;9.8;0.0;0.00;846699;12.03;34.86;0;0.0
46.05;0;2026-01-21 11:47:32.60;0.000000;0.000000;-17.00;0.00;0;129;-72;-66;0.98;0.00;-0.3;9.8;0.0;0.00;846695;12.04;34.85;0;0.0
46.25;0;2026-01-21 11:47:32.80;0.000000;0.000000;-17.00;0.00;0;131;-73;-69;1.01;0.01;-0.6;9.8;0.0;0.00;846695;12.04;34.85;0;0.0
46.47;0;2026-01-21 11:47:33.00;0.000000;0.000000;-17.00;0.00;0;134;-73;-72;1.01;0.02;-0.8;9.8;0.0;0.00;846697;12.05;34.85;0;0.0
46.65;0;2026-01-21 11:47:33.20;0.000000;0.000000;-17.00;0.00;0;137;-74;-74;1.00;0.02;-1.4;9.8;0.0;0.00;846702;12.05;34.84;0;0.0
46.85;0;2026-01-21 11:47:33.40;0.000000;0.000000;-17.00;0.00;0;137;-75;-76;0.99;0.01;-1.3;9.8;0.0;0.00;846701;12.05;34.87;0;0.0
47.05;0;2026-01-21 11:47:33.60;0.000000;0.000000;-17.00;0.00;0;139;-75;-76;0.98;-0.01;-0.7;9.8;0.0;0.00;846695;12.06;34.88;0;0.0
47.25;0;2026-01-21 11:47:33.80;0.000000;0.000000;-17.00;0.00;0;138;-75;-77;1.00;0.00;-0.2;9.8;0.0;0.00;846691;12.07;34.90;0;0.0
47.46;0;2026-01-21 11:47:34.00;0.000000;0.000000;-17.00;0.00;0;135;-74;-77;1.00;0.00;-0.1;9.8;0.0;0.00;846690;12.07;34.93;0;0.0
47.64;0;2026-01-21 11:47:34.20;0.000000;0.000000;-17.00;0.00;0;132;-73;-75;1.00;0.01;-0.3;9.8;0.0;0.00;846692;12.07;34.94;0;0.0
47.84;0;2026-01-21 11:47:34.40;0.000000;0.000000;-17.00;0.00;0;131;-73;-73;1.00;0.01;-0.2;9.8;0.0;0.00;846693;12.07;34.97;0;0.0
48.04;0;2026-01-21 11:47:34.60;0.000000;0.000000;-17.00;0.00;0;131;-73;-72;1.00;0.01;-0.9;9.8;0.0;0.00;846695;12.06;34.99;0;0.0
48.24;0;2026-01-21 11:47:34.80;0.000000;0.000000;-17.00;0.00;0;131;-73;-72;1.00;0.01;-1.0;9.8;0.0;0.00;846699;12.06;35.00;0;0.0
48.46;0;2026-01-21 11:47:35.00;0.000000;0.000000;-17.00;0.00;0;132;-73;-71;1.01;0.01;-1.2;9.8;0.0;0.00;846696;12.07;35.01;0;0.0
48.64;0;2026-01-21 11:47:35.20;0.000000;0.000000;-17.00;0.00;0;132;-73;-71;0.99;0.00;-0.9;9.8;0.0;0.00;846693;12.07;35.01;0;0.0
48.84;0;2026-01-21 11:47:35.40;0.000000;0.000000;-17.00;0.00;0;132;-73;-72;1.00;0.01;-1.4;9.8;0.0;0.00;846698;12.07;35.02;0;0.0
49.05;0;2026-01-21 11:47:35.60;0.000000;0.000000;-17.00;0.00;0;132;-73;-71;1.00;0.01;-1.4;9.8;0.0;0.00;846701;12.09;35.03;0;0.0
49.25;0;2026-01-21 11:47:35.80;0.000000;0.000000;-17.00;0.00;0;131;-73;-71;1.00;0.01;-0.7;9.8;0.0;0.00;846701;12.09;35.05;0;0.0
49.47;0;2026-01-21 11:47:36.00;0.000000;0.000000;-17.00;0.00;0;132;-73;-71;1.00;0.01;-0.4;9.8;0.0;0.00;846695;12.09;35.04;0;0.0
49.65;0;2026-01-21 11:47:36.20;0.000000;0.000000;-17.00;0.00;0;131;-73;-71;1.00;0.01;0.1;9.8;0.0;0.00;846688;12.10;35.05;0;0.0
49.85;0;2026-01-21 11:47:36.40;0.000000;0.000000;-17.00;0.00;0;132;-73;-71;0.99;0.00;-0.3;9.8;0.0;0.00;846691;12.10;35.07;0;0.0
50.05;0;2026-01-21 11:47:36.60;0.000000;0.000000;-17.00;0.00;0;131;-73;-71;1.00;0.00;-0.1;9.8;0.0;0.00;846689;12.10;35.09;0;0.0
50.25;0;2026-01-21 11:47:36.80;0.000000;0.000000;-17.00;0.00;0;131;-73;-71;1.00;0.00;0.0;9.8;0.0;0.00;846690;12.11;35.12;0;0.0
50.48;0;2026-01-21 11:47:37.00;0.000000;0.000000;-17.00;0.00;0;131;-73;-71;1.00;0.00;0.1;9.8;0.0;0.00;846686;12.10;35.13;0;0.0
50.65;0;2026-01-21 11:47:37.20;0.000000;0.000000;-17.00;0.00;0;131;-73;-71;1.00;0.00;-1.4;9.8;0.0;0.00;846689;12.11;35.16;0;0.0
50.85;0;2026-01-21 11:47:37.40;0.000000;0.000000;-17.00;0.00;0;131;-73;-71;1.00;0.00;-0.7;9.8;0.0;0.00;846692;12.11;35.19;0;0.0
51.04;0;2026-01-21 11:47:37.60;0.000000;0.000000;-17.00;0.00;0;131;-73;-71;1.00;0.00;0.1;9.8;0.0;0.00;846692;12.11;35.22;0;0.0
51.24;0;2026-01-21 11:47:37.80;0.000000;0.000000;-17.00;0.00;0;132;-73;-72;1.00;0.01;0.3;9.8;0.0;0.00;846690;12.12;35.26;0;0.0
51.46;0;2026-01-21 11:47:38.00;0.000000;0.000000;-17.00;0.00;0;133;-73;-73;0.99;0.00;0.6;9.8;0.0;0.00;846689;12.13;35.33;0;0.0
51.64;0;2026-01-21 11:47:38.20;0.000000;0.000000;-17.00;0.00;0;134;-73;-73;1.00;0.01;-0.3;9.8;0.0;0.00;846693;12.13;35.38;0;0.0
51.84;0;2026-01-21 11:47:38.40;0.000000;0.000000;-17.00;0.00;0;134;-73;-74;1.00;0.00;-1.2;9.8;0.0;0.00;846699;12.14;35.43;0;0.0
52.04;0;2026-01-21 11:47:38.60;0.000000;0.000000;-17.00;0.00;0;135;-73;-74;1.00;0.01;-0.2;9.8;0.0;0.00;846696;12.14;35.47;0;0.0
52.24;0;2026-01-21 11:47:38.80;0.000000;0.000000;-17.00;0.00;0;137;-73;-75;0.99;0.00;-0.0;9.8;0.0;0.00;846691;12.14;35.51;0;0.0
52.47;0;2026-01-21 11:47:39.00;0.000000;0.000000;-17.00;0.00;0;137;-73;-77;1.00;0.00;-0.1;9.8;0.0;0.00;846692;12.15;35.55;0;0.0
52.65;0;2026-01-21 11:47:39.20;0.000000;0.000000;-17.00;0.00;0;137;-73;-77;1.00;0.00;0.2;9.8;0.0;0.00;846693;12.15;35.57;0;0.0
52.85;0;2026-01-21 11:47:39.40;0.000000;0.000000;-17.00;0.00;0;136;-72;-77;1.00;0.01;-0.6;9.8;0.0;0.00;846695;12.16;35.61;0;0.0
53.05;0;2026-01-21 11:47:39.60;0.000000;0.000000;-17.00;0.00;0;136;-72;-77;1.00;0.01;-0.3;9.8;0.0;0.00;846696;12.16;35.62;0;0.0
53.25;0;2026-01-21 11:47:39.80;0.000000;0.000000;-17.00;0.00;0;137;-72;-77;0.99;0.00;0.3;9.8;0.0;0.00;846694;12.16;35.65;0;0.0
53.47;0;2026-01-21 11:47:40.00;0.000000;0.000000;-17.00;0.00;0;137;-72;-77;1.00;0.00;0.3;9.9;0.0;0.00;846691;12.16;35.66;0;0.0
53.65;0;2026-01-21 11:47:40.20;0.000000;0.000000;-17.00;0.00;0;137;-72;-78;1.00;0.01;0.4;9.9;0.0;0.00;846690;12.16;35.67;0;0.0
53.85;0;2026-01-21 11:47:40.40;0.000000;0.000000;-17.00;0.00;0;137;-72;-78;0.99;0.00;0.2;9.9;0.0;0.00;846690;12.17;35.68;0;0.0
54.05;0;2026-01-21 11:47:40.60;0.000000;0.000000;-17.00;0.00;0;138;-73;-78;0.99;0.00;-0.0;9.9;0.0;0.00;846692;12.17;35.65;0;0.0
54.25;0;2026-01-21 11:47:40.80;0.000000;0.000000;-17.00;0.00;0;138;-73;-78;1.00;0.00;0.7;9.9;0.0;0.00;846692;12.17;35.65;0;0.0
54.46;0;2026-01-21 11:47:41.00;0.000000;0.000000;-17.00;0.00;0;138;-73;-78;1.00;0.00;0.3;9.9;0.0;0.00;846693;12.18;35.64;0;0.0
54.65;0;2026-01-21 11:47:41.20;0.000000;0.000000;-17.00;0.00;0;137;-72;-78;1.00;0.00;1.0;9.9;0.0;0.00;846691;12.19;35.62;0;0.0
54.84;0;2026-01-21 11:47:41.40;0.000000;0.000000;-17.00;0.00;0;137;-72;-77;1.00;0.00;0.8;9.9;0.0;0.00;846691;12.19;35.61;0;0.0
55.04;0;2026-01-21 11:47:41.60;0.000000;0.000000;-17.00;0.00;0;137;-72;-77;1.00;0.00;0.2;9.9;0.0;0.00;846691;12.20;35.60;0;0.0
55.26;0;2026-01-21 11:47:41.80;0.000000;0.000000;-17.00;0.00;0;137;-72;-76;1.00;0.00;0.4;9.9;0.0;0.00;846689;12.20;35.59;0;0.0
55.47;0;2026-01-21 11:47:42.00;0.000000;0.000000;-17.00;0.00;0;137;-72;-76;1.00;0.00;0.4;9.9;0.0;0.00;846688;12.21;35.58;0;0.0
55.67;0;2026-01-21 11:47:42.20;0.000000;0.000000;-17.00;0.00;0;136;-72;-77;1.00;0.00;-0.3;9.9;0.0;0.00;846689;12.21;35.58;0;0.0
55.87;0;2026-01-21 11:47:42.40;0.000000;0.000000;-17.00;0.00;0;137;-72;-77;1.00;0.00;-0.5;9.9;0.0;0.00;846695;12.21;35.57;0;0.0
56.05;0;2026-01-21 11:47:42.60;0.000000;0.000000;-17.00;0.00;0;136;-72;-77;1.00;0.00;0.0;9.9;0.0;0.00;846695;12.22;35.57;0;0.0
56.26;0;2026-01-21 11:47:42.80;0.000000;0.000000;-17.00;0.00;0;136;-72;-77;1.00;0.00;-0.1;9.9;0.0;0.00;846695;12.21;35.56;0;0.0
56.46;0;2026-01-21 11:47:43.00;0.000000;0.000000;-17.00;0.00;0;136;-72;-77;1.00;0.00;0.9;9.9;0.0;0.00;846688;12.22;35.57;0;0.0
56.66;0;2026-01-21 11:47:43.20;0.000000;0.000000;-17.00;0.00;0;136;-72;-77;1.00;0.00;0.3;9.9;0.0;0.00;846691;12.23;35.57;0;0.0
56.86;0;2026-01-21 11:47:43.40;0.000000;0.000000;-17.00;0.00;0;136;-72;-77;1.00;0.00;0.7;9.9;0.0;0.00;846688;12.23;35.56;0;0.0
57.06;0;2026-01-21 11:47:43.60;0.000000;0.000000;-17.00;0.00;0;135;-72;-76;1.00;0.00;0.3;9.9;0.0;0.00;846687;12.24;35.56;0;0.0
57.27;0;2026-01-21 11:47:43.80;0.000000;0.000000;-17.00;0.00;0;135;-72;-76;1.00;0.00;-0.1;9.9;0.0;0.00;846690;12.23;35.57;0;0.0
57.47;0;2026-01-21 11:47:44.00;0.000000;0.000000;-17.00;0.00;0;135;-72;-75;1.00;0.00;-0.3;9.9;0.0;0.00;846693;12.24;35.57;0;0.0
57.65;0;2026-01-21 11:47:44.20;0.000000;0.000000;-17.00;0.00;0;136;-72;-75;1.00;0.00;-0.1;9.9;0.0;0.00;846691;12.24;35.57;0;0.0
57.87;0;2026-01-21 11:47:44.40;0.000000;0.000000;-17.00;0.00;0;136;-72;-75;1.00;0.00;0.1;9.9;0.0;0.00;846690;12.24;35.58;0;0.0
58.05;0;2026-01-21 11:47:44.60;0.000000;0.000000;-17.00;0.00;0;137;-72;-76;1.00;0.00;-1.0;9.9;0.0;0.00;846694;12.24;35.59;0;0.0
58.26;0;2026-01-21 11:47:44.80;0.000000;0.000000;-17.00;0.00;0;137;-72;-77;1.00;0.00;0.0;9.9;0.0;0.00;846691;12.26;35.60;0;0.0
58.46;0;2026-01-21 11:47:45.00;0.000000;0.000000;-17.00;0.00;0;137;-72;-77;1.00;0.00;-0.3;9.9;0.0;0.00;846688;12.25;35.60;0;0.0
58.66;0;2026-01-21 11:47:45.20;0.000000;0.000000;-17.00;0.00;0;137;-72;-77;1.00;0.00;0.4;9.9;0.0;0.00;846684;12.26;35.63;0;0.0
58.86;0;2026-01-21 11:47:45.40;0.000000;0.000000;-17.00;0.00;0;137;-72;-77;1.00;0.00;0.0;9.9;0.0;0.00;846688;12.25;35.64;0;0.0
59.06;0;2026-01-21 11:47:45.60;0.000000;0.000000;-17.00;0.00;0;137;-72;-77;1.00;0.00;-0.5;9.9;0.0;0.00;846690;12.25;35.65;0;0.0
59.26;0;2026-01-21 11:47:45.80;0.000000;0.000000;-17.00;0.00;0;137;-72;-77;1.00;0.00;-0.9;9.9;0.0;0.00;846693;12.25;35.65;0;0.0
59.46;0;2026-01-21 11:47:46.00;0.000000;0.000000;-17.00;0.00;0;135;-72;-77;1.00;0.00;-0.4;9.9;0.0;0.00;846690;12.26;35.64;0;0.0
59.66;0;2026-01-21 11:47:46.20;0.000000;0.000000;-17.00;0.00;0;134;-72;-76;1.00;0.00;-0.4;9.9;0.0;0.00;846690;12.26;35.66;0;0.0
59.86;0;2026-01-21 11:47:46.40;0.000000;0.000000;-17.00;0.00;0;134;-72;-75;1.00;0.01;-0.9;9.9;0.0;0.00;846696;12.27;35.67;0;0.0
60.06;0;2026-01-21 11:47:46.60;0.000000;0.000000;-17.00;0.00;0;135;-72;-75;1.00;0.01;-1.1;9.9;0.0;0.00;846696;12.26;35.66;0;0.0
60.26;0;2026-01-21 11:47:46.80;0.000000;0.000000;-17.00;0.00;0;138;-72;-75;1.00;0.00;0.2;9.9;0.0;0.00;846696;12.27;35.65;0;0.0
60.47;0;2026-01-21 11:47:47.00;0.000000;0.000000;-17.00;0.00;0;135;-72;-77;1.01;0.02;0.1;9.9;0.0;0.00;846689;12.27;35.65;0;0.0
60.67;0;2026-01-21 11:47:47.20;40.607960;-73.973296;9050.16;0.00;0;142;-72;-75;1.01;0.03;0.5;9.9;0.0;0.00;846684;12.27;35.62;0;0.0
60.87;0;2026-01-21 11:47:47.40;42.847164;-74.520024;9878.94;0.00;0;159;-71;-78;0.92;-0.04;-0.0;9.9;0.0;0.00;846684;12.27;35.63;0;0.0
61.07;0;2026-01-21 11:47:47.60;41.726556;-74.240768;9463.13;0.00;0;186;-71;-86;0.76;-0.38;-0.9;9.9;0.0;0.00;846690;12.28;35.61;0;0.0
61.27;0;2026-01-21 11:47:47.80;39.986416;-73.826576;8821.83;0.00;0;170;-67;-102;1.13;0.14;-0.4;9.9;0.0;0.00;846691;12.28;35.58;0;0.0
61.47;0;2026-01-21 11:47:48.00;40.246216;-73.886464;8917.16;0.00;0;156;-58;-94;0.96;0.08;-0.6;9.9;0.0;0.00;846694;12.29;35.57;0;0.0
61.67;0;2026-01-21 11:47:48.20;40.245332;-73.885784;8916.83;0.00;0;147;-54;-87;0.99;0.04;-0.1;9.9;0.0;0.00;846694;12.29;35.53;0;0.0
61.87;0;2026-01-21 11:47:48.40;40.244440;-73.885088;8916.51;0.00;0;162;-52;-85;0.99;0.02;0.3;9.9;0.0;0.00;846690;12.30;35.50;0;0.0
62.07;0;2026-01-21 11:47:48.60;40.243556;-73.884400;8916.18;0.00;0;172;-52;-87;1.00;0.02;-0.2;9.9;0.0;0.00;846691;12.30;35.50;0;0.0
62.27;0;2026-01-21 11:47:48.80;40.242672;-73.883704;8915.85;0.00;0;174;-52;-90;0.99;0.00;-0.9;9.9;0.0;0.00;846696;12.31;35.50;0;0.0
62.48;0;2026-01-21 11:47:49.00;40.042616;-73.836744;8842.43;0.00;0;188;-50;-91;1.01;-0.00;0.0;9.9;0.0;0.00;846696;12.31;35.49;0;0.0
62.68;0;2026-01-21 11:47:49.20;39.405660;-73.690152;8609.71;0.00;0;201;-49;-94;1.02;0.01;-0.1;9.9;0.0;0.00;846695;12.31;35.47;0;0.0
62.86;0;2026-01-21 11:47:49.40;39.828228;-73.786320;8763.97;0.00;0;139;-49;-97;0.89;-0.07;-0.1;9.9;0.0;0.00;846691;12.30;35.45;0;0.0
63.07;0;2026-01-21 11:47:49.60;41.185636;-74.104536;9263.13;0.00;0;103;-50;-87;0.83;-0.32;0.3;9.9;0.0;0.00;846687;12.31;35.43;0;0.0
63.28;0;2026-01-21 11:47:49.80;41.398680;-74.155232;9341.84;0.00;0;18;-53;-77;0.69;-0.27;0.3;9.9;0.0;0.00;846684;12.31;35.42;0;0.0
63.46;0;2026-01-21 11:47:50.00;39.233252;-73.649304;8546.91;0.00;0;359;-59;-68;1.76;0.54;0.3;10.0;0.0;0.00;846689;12.31;35.40;0;0.0
63.67;0;2026-01-21 11:47:50.20;38.534948;-73.492672;8293.42;0.00;0;325;-61;-75;0.41;-0.54;0.7;10.0;0.0;0.00;846693;12.32;35.37;0;0.0
63.87;0;2026-01-21 11:47:50.40;41.259152;-74.120064;9290.28;0.00;0;269;-59;-40;1.59;-0.70;1.0;10.0;0.0;0.00;846705;12.33;35.34;0;0.0
64.07;0;2026-01-21 11:47:50.60;41.245684;-74.116312;9285.31;0.00;0;218;-52;-29;1.03;-0.11;0.1;10.0;0.0;0.00;846722;12.33;35.31;0;0.0
64.27;0;2026-01-21 11:47:50.80;40.973640;-74.050808;9184.90;0.00;0;207;-50;-11;0.83;0.02;-0.1;10.0;0.0;0.00;846739;12.34;35.26;0;0.0
64.47;0;2026-01-21 11:47:51.00;42.217432;-74.351888;9645.05;0.00;0;176;-46;-2;1.21;0.16;0.3;10.0;0.0;0.00;846744;12.33;35.24;0;0.0
64.67;0;2026-01-21 11:47:51.20;41.341720;-74.137784;9320.79;0.00;0;189;-49;25;0.88;-0.10;0.0;10.0;0.0;0.00;846747;12.34;35.20;0;0.0
64.87;0;2026-01-21 11:47:51.40;43.052420;-74.559992;9955.28;0.00;0;178;-51;22;0.60;-0.61;-0.1;10.0;0.0;0.00;846752;12.35;35.18;0;0.0
65.07;0;2026-01-21 11:47:51.60;43.051620;-74.559184;9954.98;0.00;0;175;-49;22;1.79;-0.47;0.3;10.0;0.0;0.00;846757;12.34;35.15;0;0.0
65.27;0;2026-01-21 11:47:51.80;41.229008;-74.109144;9279.15;0.00;0;201;-48;16;0.91;0.01;-0.2;10.0;0.0;0.00;846769;12.35;35.14;0;0.0
65.48;0;2026-01-21 11:47:52.00;40.968452;-74.046480;9182.98;0.00;0;177;-50;9;1.06;0.06;-0.4;10.0;0.0;0.00;846782;12.36;35.12;0;0.0
65.68;0;2026-01-21 11:47:52.20;44.288828;-74.878048;10415.93;0.00;0;165;-39;18;1.13;0.16;-1.1;10.0;0.0;0.00;846792;12.36;35.10;0;0.0
65.88;0;2026-01-21 11:47:52.40;44.671524;-74.979352;10558.72;0.00;0;154;-30;28;0.79;-0.03;-0.9;10.0;0.0;0.00;846798;12.37;35.09;0;0.0
66.08;0;2026-01-21 11:47:52.60;44.670772;-74.978472;10558.44;0.00;0;171;-31;31;1.68;-0.47;0.2;10.0;0.0;0.00;846796;12.37;35.07;0;0.0
66.28;0;2026-01-21 11:47:52.80;39.988076;-73.815136;8822.44;0.00;0;226;-32;16;0.58;-0.91;-0.2;10.0;0.0;0.00;846797;12.38;35.06;0;0.0
66.48;0;2026-01-21 11:47:53.00;41.940392;-74.278088;9542.33;0.00;0;179;-29;-3;0.86;-0.82;-0.2;10.0;0.0;0.00;846814;12.38;35.04;0;0.0
66.68;0;2026-01-21 11:47:53.20;42.888912;-74.513144;9894.46;0.00;0;87;-23;19;2.05;-0.21;-0.3;10.0;0.0;0.00;846825;12.37;35.03;0;0.0
66.88;0;2026-01-21 11:47:53.40;44.078928;-74.818736;10337.65;0.00;0;66;-25;9;0.63;-0.28;-0.9;10.0;0.0;0.00;846842;12.37;35.01;0;0.0
67.08;0;2026-01-21 11:47:53.60;41.937884;-74.275800;9541.40;0.00;0;59;-21;3;1.10;-0.69;-0.3;10.0;0.0;0.00;846849;12.38;35.00;0;0.0
67.28;0;2026-01-21 11:47:53.80;39.983604;-73.811744;8820.80;0.00;0;52;-19;21;1.58;-0.81;0.1;10.0;0.0;0.00;846852;12.38;34.97;0;0.0
67.46;0;2026-01-21 11:47:54.00;40.212060;-73.864032;8904.61;0.00;0;75;-13;21;0.78;-1.12;-0.3;10.0;0.0;0.00;846869;12.38;34.96;0;0.0
67.66;0;2026-01-21 11:47:54.20;39.912016;-73.794344;8794.61;0.00;0;69;-22;0;1.37;-1.33;-0.0;10.0;0.0;0.00;846896;12.38;34.94;0;0.0
67.87;0;2026-01-21 11:47:54.40;42.376972;-74.381600;9704.25;0.00;0;78;-16;17;1.48;-0.58;-0.3;10.0;0.0;0.00;846925;12.39;34.93;0;0.0
68.07;0;2026-01-21 11:47:54.60;41.648236;-74.202576;9434.14;0.00;0;85;-23;8;1.21;0.37;-0.5;10.0;0.0;0.00;846946;12.39;34.92;0;0.0
68.27;0;2026-01-21 11:47:54.80;40.956344;-74.036384;9178.52;0.00;0;82;-20;-5;0.78;-0.22;0.5;10.0;0.0;0.00;846948;12.40;34.90;0;0.0
68.47;0;2026-01-21 11:47:55.00;40.050640;-73.824336;8845.37;0.00;0;93;-19;5;0.92;-0.17;0.3;10.0;0.0;0.00;846948;12.41;34.88;0;0.0
68.67;0;2026-01-21 11:47:55.20;40.049748;-73.823648;8845.05;0.00;0;92;-14;15;1.11;-0.54;0.6;10.0;0.0;0.00;846945;12.40;34.85;0;0.0
68.87;0;2026-01-21 11:47:55.40;40.332628;-73.888592;8948.90;0.00;0;81;-1;18;1.25;0.08;-0.1;10.0;0.0;0.00;846955;12.41;34.84;0;0.0
69.07;0;2026-01-21 11:47:55.60;40.483064;-73.923120;9004.21;0.00;0;311;-4;16;1.12;0.10;-0.6;10.0;0.0;0.00;846964;12.42;34.82;0;0.0
